id	vernacularName	source	language	countryCode	sex	lifeStage	isPreferredName
5042619	Black-tipped Blood Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	false
5042626	Atlantis Blood Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
5042627	Bicolored Blood Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
5114192	Close-banded Yellowhorn Moth	Checklist of Vermont Species	eng	US	null	null	true
5114295	Frigid Owlet	Checklist of Vermont Species	eng	US	null	null	true
5115874	Garden Tiger Moth	Martha's Vineyard species checklist	eng	null	null	null	null
5118474	Gray Furcula Moth	Checklist of Vermont Species	eng	US	null	null	true
5118524	Western Furcula Moth	Checklist of Vermont Species	eng	US	null	null	true
5118927	Red-humped Caterpillar Moth	Martha's Vineyard species checklist	eng	null	null	null	null
5118934	Unicorn Caterpillar Moth	Checklist of Vermont Species	eng	US	null	null	null
5118941	Black-blotched Schizura Moth	Checklist of Vermont Species	eng	US	null	null	true
5118944	Morning-glory Prominent	Checklist of Vermont Species	eng	US	null	null	true
5118949	Chestnut Schizura	Checklist of Vermont Species	eng	US	null	null	null
5119011	Wavy-lined Heterocampa Moth	Checklist of Vermont Species	eng	US	null	null	true
5119013	White-blotched Heterocampa	Checklist of Vermont Species	eng	US	null	null	null
5119016	Oblique Heterocampa Moth	Checklist of Vermont Species	eng	US	null	null	true
5119026	Maple Prominent	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
5120577	Large Clover Casebearer Moth	Checklist of Vermont Species	eng	US	null	null	true
5120675	Metallic Coleophora Moth	Checklist of Vermont Species	eng	US	null	null	true
5121613	Case-bearer Moth	Checklist of Vermont Species	eng	US	null	null	null
5122206	Dotted Grey Groundling	Checklist of Vermont Species	eng	US	null	null	false
5122647	Grass Tubeworm Moth	Checklist of Vermont Species	eng	US	null	null	true
5122668	Dark Acrolophus	Checklist of Vermont Species	eng	US	null	null	true
5122702	Clemens' Grass Tubeworm Moth	Checklist of Vermont Species	eng	US	null	null	true
5123394	Inverness Twitcher	Checklist of Vermont Species	eng	US	null	null	true
5123582	Striped Leaf-cutter	Catalogue of the Lepidoptera of Belgium	eng	null	null	null	null
5123636	Sweet Potato Hornworm	Checklist of Vermont Species	eng	US	null	null	null
5124208	Wild Cherry Sphinx Moth	Martha's Vineyard species checklist	eng	null	null	null	true
5124219	Northern Ash Sphinx	Checklist of Vermont Species	eng	US	null	null	null
4410657	Twachel	Checklist of Vermont Species	eng	US	null	null	null
5042441	Fattig's Blood Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
5042464	Light-bodied Blood Bee	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
5123043	Himmelman's Plume Moth	Checklist of Vermont Species	eng	US	null	null	true
5123046	Grape Plume Moth	Checklist of Vermont Species	eng	US	null	null	true
4523560	Autumnal Moth	Checklist of Vermont Species	eng	US	null	null	null
4523885	Green Pug	Martha's Vineyard species checklist	eng	null	null	null	null
4525369	Spindle Ermine Moth	Checklist of Vermont Species	eng	US	null	null	true
4529064	Parsnip Webworm	Checklist of Vermont Species	eng	US	null	null	true
4529248	Linden Bark Borer Moth	Checklist of Vermont Species	eng	US	null	null	true
4529258	Moth	Checklist of Vermont Species	eng	US	null	null	null
4530608	Garden Tortrix	Martha's Vineyard species checklist	eng	null	null	null	null
4530696	Kearfott's Rolandylis Moth	Checklist of Vermont Species	eng	US	null	null	true
4534166	Nutmeg Moth	Checklist of Vermont Species	eng	US	null	null	true
4535827	European Peacock	Checklist of the Butterflies (Papilionoidea) of Vermont, USA	eng	US	null	null	true
4548776	Northern Mite	Catalogue of Life	eng	null	null	null	null
4568278	Pygmy Snail	Checklist of Vermont Species	eng	US	null	null	null
4739974	Black Carpet Beetle	TAXREF	eng	GB	null	null	null
4756303	Rough Hermit Beetle	Checklist of Vermont Species	eng	US	null	null	true
4810428	North American Leech	Checklist of Vermont Species	eng	US	null	null	false
4921778	Common Large Wetland Moss	Checklist of Vermont Species	eng	US	null	null	true
4921779	Lindberg's Plait-moss	TAXREF	eng	GB	null	null	null
4921819	Verdigris Tufa-moss	TAXREF	eng	GB	null	null	null
4925327	Beitel's Clubmoss	Checklist of Vermont Species	eng	US	null	null	false
4925723	Downy-leaf Arrow-wood	Checklist of Vermont Species	eng	US	null	null	null
4926336	Western Pearly Everlasting	Martha's Vineyard species checklist	eng	null	null	null	null
4926451	Spinose-spore Quillwort	Checklist of Vermont Species	eng	US	null	null	false
4932035	Tall Bluestem	Checklist of Vermont Species	eng	US	null	null	false
4933624	Himalayan Elecampane	Checklist of Vermont Species	eng	US	null	null	true
4987990	Forcepfly	Checklist of Vermont Species	eng	US	null	null	true
4987991	Head Louse	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
4988484	Müller's Harp Ground Beetle	Checklist of Vermont Species	eng	US	null	null	null
4988607	Pennsylvania Dingy Ground Beetle	Checklist of Vermont Species	eng	US	null	null	true
4988643	Bilobed Snail-eating Beetle	Checklist of Vermont Species	eng	US	null	null	true
4988657	Bereft Snail-eating Beetle	Checklist of Vermont Species	eng	US	null	null	true
4988723	Seedcorn Beetle	Checklist of Vermont Species	eng	US	null	null	null
4989308	Ground Beetle	Checklist of Vermont Species	eng	US	null	null	null
4989885	American Five-spotted Lady Beetle	Checklist of Vermont Species	eng	US	null	null	true
4989889	Parenthesis Lady Beetle	Checklist of Vermont Species	eng	US	null	null	true
4989894	Convergent Lady Beetle	Checklist of Vermont Species	eng	US	null	null	null
4989904	Harlequin Ladybird	Checklist of Vermont Species	eng	US	null	null	null
5042859	Texas Striped Sweat Bee	Checklist of Vermont Species	eng	US	null	null	true
5042879	Bicolored Striped Sweat Bee	Checklist of Vermont Species	eng	US	null	null	true
5042888	Brown-winged Striped Sweat Bee	Checklist of Vermont Species	eng	US	null	null	true
5042947	Eastern Calliopsis Bee	Checklist of Vermont Species	eng	US	null	null	true
5048392	American Pelecinid Wasp	Checklist of Vermont Species	eng	US	null	null	true
5049012	Dark Hendrickson	Checklist of Vermont Species	eng	US	null	null	true
5049018	Pale Dun	Checklist of Vermont Species	eng	US	null	null	true
5049019	Sulphur Dun	Checklist of Vermont Species	eng	US	null	null	true
5049117	Dark Cahill	Checklist of Vermont Species	eng	US	null	null	true
5049181	Yellow Drake	Checklist of Vermont Species	eng	US	null	null	true
5049182	Brown Drake	Checklist of Vermont Species	eng	US	null	null	true
5051249	Rainbow Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051252	Double-striped Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051253	Hagen's Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051255	Slender Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051258	Turquoise Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051259	Big Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051260	Marsh Bluet	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
5051264	Stream Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051270	Azure Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051271	Scarlet Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051276	Northern Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051295	River Bluet	Checklist of Vermont Species	eng	US	null	null	null
4522049	White-spotted Moth Fly	Checklist of Vermont Species	eng	US	null	null	true
4531687	European Water Moth	Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)	eng	US	null	null	null
4921807	Calcareous Gymnostomum Moss	Checklist of Vermont Species	eng	US	null	null	null
4925587	Hybrid Knapweed	Checklist of Vermont Species	eng	US	null	null	null
4988539	Murky Ground Beetle	Checklist of Vermont Species	eng	US	null	null	true
5051254	Tule Bluet	Checklist of Vermont Species	eng	US	null	null	null
4449367	Scarlet Malachite Beetle	Checklist of Vermont Species	eng	US	null	null	null
4452216	14-spot Ladybird	Martha's Vineyard species checklist	eng	null	null	null	true
4453163	Four-spotted Sap Beetle	Checklist of Vermont Species	eng	US	null	null	true
4453179	Picnic Beetle	Checklist of Vermont Species	eng	US	null	null	null
4463518	Brentid Beetle	Checklist of Vermont Species	eng	US	null	null	null
4465183	Large Thistle Weevil	Checklist of Vermont Species	eng	US	null	null	true
4468015	Weevil	Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)	eng	US	null	null	null
4468969	Mullein Weevil	Checklist of Vermont Species	eng	US	null	null	true
4472866	Ovate Harp Ground Beetle	Checklist of Vermont Species	eng	US	null	null	null
4475179	Puncture-headed Harp Ground Beetle	Checklist of Vermont Species	eng	US	null	null	null
4482791	Lined Spittlebug	TAXREF	eng	GB	null	null	null
4485843	Marmorated Brown Stink Bug, Yellow-brown Stink Bug	TAXREF	eng	GB	null	null	null
4487578	Spotted Plant Bug	Checklist of Vermont Species	eng	US	null	null	true
4490250	Wasp	Checklist of Vermont Species	eng	US	null	null	null
4490331	Tenthredid Wasp	Checklist of Vermont Species	eng	US	null	null	null
4490761	Birch Leafminer	Checklist of Vermont Species	eng	US	null	null	null
4490774	Amber-marked Birch Leaf-miner Sawfly	Checklist of Vermont Species	eng	US	null	null	true
4490902	Alder Sawfly	Checklist of Vermont Species	eng	US	null	null	true
4491460	Sawfly	Checklist of Vermont Species	eng	US	null	null	null
4491463	Hairy Poplar Sawfly	Checklist of Vermont Species	eng	US	null	null	true
4492212	White-horned Horntail	Checklist of Vermont Species	eng	US	null	null	true
4989912	Streaked Lady Beetle	Checklist of Vermont Species	eng	US	null	null	true
4493547	Cuckoo Wasp	Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)	eng	US	null	null	null
4494950	Common Ectemnius	Checklist of Vermont Species	eng	US	null	null	true
4504885	Spider Wasp	Checklist of Vermont Species	eng	US	null	null	null
4522049	Bathroom Moth Fly	Martha's Vineyard species checklist	eng	null	null	null	true
4523885	Green Pug Moth	Checklist of Vermont Species	eng	US	null	null	true
4524223	Bent-line Carpet Moth	Checklist of Vermont Species	eng	US	null	null	true
4525369	Spindletree Ermine Moth	Checklist of Vermont Species	eng	US	null	null	null
4525540	Honeysuckle Moth	TAXREF	eng	GB	null	null	null
4527235	Large Birch Pigmy	Catalogue of the Lepidoptera of Belgium	eng	null	null	null	null
4529064	Parsnip Moth	Checklist of Vermont Species	eng	US	null	null	null
4531687	Small Water-veneer	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
4531968	Thatch Pearl	Catalogue of the Lepidoptera of Belgium	eng	null	null	null	null
4534166	Clover Cutworm Moth	Checklist of Vermont Species	eng	US	null	null	null
4535827	European Peacock Butterfly	Checklist of Vermont Species	eng	US	null	null	true
4536472	Yarrow Plume	United Kingdom Species Inventory (UKSI)	eng	null	null	null	false
4543837	Maple Bladder-gall Mite	Checklist of Vermont Species	eng	US	null	null	null
4548776	Northern Fowl Mite	Catalogue of Life	eng	null	null	null	null
4553358	Saddleback Harvestman	Checklist of Vermont Species	eng	US	null	null	true
4553363	Spring Harvestman	Checklist of Vermont Species	eng	US	null	null	true
5194052	Aquatic Oligochaete Worm	Integrated Taxonomic Information System (ITIS)	eng	null	null	null	null
4568278	Dwarf Snail	Checklist of Vermont Species	eng	US	null	null	null
4810428	North American Medicinal Leech	Checklist of Vermont Species	eng	US	null	null	false
4911720	Nitrous Bonnet	TAXREF	eng	GB	null	null	null
4911751	Yellowleg Bonnet	TAXREF	eng	GB	null	null	null
4911809	Clustered Bonnet	TAXREF	eng	GB	null	null	null
4911823	Mauve Bonnet	Checklist of Vermont Species	eng	US	null	null	true
4911839	Purple Edge Bonnet	Checklist of Vermont Species	eng	US	null	null	true
4921778	Pointed Spear-moss	TAXREF	eng	GB	null	null	null
4921779	Lindberg's Hypnum Moss	Checklist of Vermont Species	eng	US	null	null	true
4921819	Tufted Rock Beardless Moss	Checklist of Vermont Species	eng	US	null	null	true
4925327	Beitel's Firmoss	Checklist of Vermont Species	eng	US	null	null	true
4925723	Downy Arrowwood	Checklist of Vermont Species	eng	US	null	null	null
4926451	Bristlelike Quillwort	Checklist of Vermont Species	eng	US	null	null	false
5042947	Eastern Calliopsis	Checklist of the Wild Bees (Apoidea: Anthophila) of Vermont, USA	eng	US	null	null	true
5051321	Familiar Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051376	Blue-fronted Dancer	Checklist of Vermont Species	eng	US	null	null	null
5051399	Powdered Dancer	Checklist of Vermont Species	eng	US	null	null	null
5051473	Variable Dancer	Checklist of Vermont Species	eng	US	null	null	null
5051476	Violet Dancer	Checklist of Vermont Species	eng	US	null	null	true
5051542	Swamp Spreadwing	Checklist of Vermont Species	eng	US	null	null	null
4449160	Eurasian Red-and-black Melyrid	Checklist of Vermont Species	eng	US	null	null	true
4921807	Blunt-leaf Tufa-moss	TAXREF	eng	GB	null	null	null
4925587	Meadow Knapweed	Checklist of Vermont Species	eng	US	null	null	null
5051299	Skimming Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051305	Orange Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051308	Boreal Bluet	Checklist of Vermont Species	eng	US	null	null	null
5051741	Green Darner	TAXREF	eng	GB	null	null	null
5051890	Riverine Clubtail	Checklist of Vermont Species	eng	US	null	null	null
5051908	Arrow Clubtail	Checklist of Vermont Species	eng	US	null	null	null
5051914	Dusky Clubtail	Checklist of Vermont Species	eng	US	null	null	null
5051933	Mustached Clubtail	Checklist of Vermont Species	eng	US	null	null	null
5051945	Lancet Clubtail	Checklist of Vermont Species	eng	US	null	null	null
5051982	Harpoon Clubtail	Checklist of Vermont Species	eng	US	null	null	null
5071111	Orange-tailed Wood Fly	Checklist of Vermont Species	eng	US	null	null	true
5052005	Ebony Jewelwing	Checklist of Vermont Species	eng	US	null	null	null
5052021	River Jewelwing	Checklist of Vermont Species	eng	US	null	null	null
5052026	Superb Jewelwing	Checklist of Vermont Species	eng	US	null	null	null
5052241	Ebony Boghaunter	Checklist of Vermont Species	eng	US	null	null	null
5052244	Stream Cruiser	Checklist of Vermont Species	eng	US	null	null	null
5054328	Autumn Sedge	Checklist of Vermont Species	eng	US	null	null	true
5054636	American Grammon	Checklist of Vermont Species	eng	US	null	null	true
5054729	Poorfen Buff Snailkiller	Checklist of Vermont Species	eng	US	null	null	true
2703074	Chasmanthium	Database of Vascular Plants of Canada (VASCAN)	eng	null	null	null	true
5063973	Common European Greenbottle Fly	Checklist of Vermont Species	eng	US	null	null	true
5064094	Illustrious Greenbottle Fly	Checklist of Vermont Species	eng	US	null	null	true
5073820	Spotted-wing Drosophila	Checklist of Vermont Species	eng	US	null	null	null
5097361	Greater Angle-wing Katydid	Checklist of Vermont Species	eng	US	null	null	null
5097411	Common True Katydid	Checklist of Vermont Species	eng	US	null	null	true
5097619	Broad-winged Bush-katydid	Checklist of Vermont Species	eng	US	null	null	null
5097620	Texas Bush Katydid	Checklist of Vermont Species	eng	US	null	null	null
5097629	Northern Bush-katydid	Checklist of Vermont Species	eng	US	null	null	null
5097633	Curve-tailed Bush Katydid	Checklist of Vermont Species	eng	US	null	null	true
5097642	Treetop Bush Katydid	Checklist of Vermont Species	eng	US	null	null	null
5097643	Forktailed Bush Katydid	Checklist of Vermont Species	eng	US	null	null	null
5101763	Forest Tent Caterpillar Moth	Checklist of Vermont Species	eng	US	null	null	true
5102304	Larch Tolype Moth	Checklist of Vermont Species	eng	US	null	null	true
5102324	Large Tolype Moth	Checklist of Vermont Species	eng	US	null	null	true
5102424	Crescent-marked Bondia	Checklist of Vermont Species	eng	US	null	null	true
5103227	Little Roller	Catalogue of the Lepidoptera of Belgium	eng	null	null	null	null
5102651	Large Aspen Tortrix Moth	Checklist of Vermont Species	eng	US	null	null	true
5102666	Spruce Budworm	Checklist of Vermont Species	eng	US	null	null	null
5102668	Jack Pine Budworm Moth	Martha's Vineyard species checklist	eng	null	null	null	true
5102678	Parallel-banded Leafroller Moth	Checklist of Vermont Species	eng	US	null	null	true
5102693	Two-spotted Aethes	Checklist of Vermont Species	eng	US	null	null	true
5102735	Silver-bordered Aethes	Checklist of Vermont Species	eng	US	null	null	true
5102782	Angular Aethes Moth	Checklist of Vermont Species	eng	US	null	null	true
5102809	Reddish Aethes	Checklist of Vermont Species	eng	US	null	null	true
5103066	Bud Moth	Catalogue of the Lepidoptera of Belgium	eng	null	null	null	null
5114295	Frigid Owlet Moth	Checklist of Vermont Species	eng	US	null	null	true
5114317	Grey Midget Moth	Checklist of Vermont Species	eng	US	null	null	true
5114340	Forgotten Frigid Owlet	Checklist of Vermont Species	eng	US	null	null	true
